seed,comparison,metric,variant_A,variant_B,value_A,value_B,absolute_difference,relative_difference_percent,outcome_A_lower_is_better,scenario_fingerprint,quality_gap_local_vs_full_percent,runtime_ratio
1013,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.0537101000027178,0.0078065999969112,0.045903500005806605,588.0088646013504,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.0053710100002717,0.0007806599996911,0.0045903500005806,588.0088646013577,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0181757000009383,0.0024644000004627,0.0157113000004756,637.530433270806,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.12450550000176,0.071275099995546,0.053230400006214,74.68302395863405,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,local_vs_no_reorder,assignment_changes,local,no_reorder,10.0,0.0,10.0,,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,local_vs_no_reorder,successor_edge_changes,local,no_reorder,11.0,0.0,11.0,,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,18.107745386921422,19.35336135043163,-1.2456159635102075,-6.43617375274413,win,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,weighted_delay,full,no_reorder,1973.744247174435,2109.516387197048,-135.77214002261303,-6.436173752744148,win,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,15.85939976385446,15.60606437503902,0.25333538881544015,1.6233137498819699,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.0655408000002353,0.0634684999986348,0.0020723000016004967,3.265084256985862,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.2120174000010593,0.0078065999969112,0.2042108000041481,2615.8737489425257,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0212017400001059,0.0007806599996911,0.0204210800004148,2615.873748942591,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.1102896000011242,0.0024644000004627,0.1078252000006615,4375.312448483076,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.2775582000012946,0.071275099995546,0.20628310000574862,289.41818393610015,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,assignment_changes,full,no_reorder,17.0,0.0,17.0,,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1013,full_vs_no_reorder,successor_edge_changes,full,no_reorder,13.0,0.0,13.0,,loss,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2,,
1014,local_vs_full,weighted_mean_delay,local,full,19.80875880068216,19.905257843367615,-0.09649904268545484,-0.48479172410021354,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_full,weighted_delay,local,full,2377.0510560818598,2388.630941204114,-11.579885122254382,-0.4847917241002051,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,-0.4847917241002051,
1014,local_vs_full,high_priority_mean_delay,local,full,16.762587687082537,16.918989814830592,-0.15640212774805562,-0.9244176482153741,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_full,initial_planning_runtime,local,full,0.0493762000005517,0.0578319000014744,-0.008455700000922703,-14.621169286686289,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_full,total_replanning_runtime,local,full,0.0436419999969075,0.1371029000019916,-0.0934609000050841,-68.16843407668726,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,0.31831565923312743
1014,local_vs_full,mean_replanning_runtime,local,full,0.0043641999996907,0.0137102900001991,-0.0093460900005084,-68.16843407668749,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_full,max_replanning_runtime,local,full,0.0148821999991923,0.0464374999992287,-0.031555300000036396,-67.95219381008994,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_full,total_algorithm_runtime,local,full,0.0930181999974593,0.194934800003466,-0.10191660000600669,-52.28240417010949,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_full,assignment_changes,local,full,8.0,14.0,-6.0,-42.857142857142854,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_full,successor_edge_changes,local,full,11.0,18.0,-7.0,-38.88888888888889,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,19.80875880068216,20.358693136952965,-0.5499343362708053,-2.701226117862262,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,weighted_delay,local,no_reorder,2377.0510560818598,2443.043176434356,-65.99212035249639,-2.701226117862251,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,16.762587687082537,17.268605825190008,-0.5060181381074713,-2.930277888266661,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.0493762000005517,0.0543233999997028,-0.0049471999991511015,-9.106941022060782,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.0436419999969075,0.0067386000009719,0.0369033999959356,547.6419432910853,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.0043641999996907,0.0006738600000971,0.0036903399995936,547.6419432911642,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0148821999991923,0.0016840999996929,0.013198099999499401,783.6886171786775,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.0930181999974593,0.0610620000006747,0.031956199996784604,52.334021152978124,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,assignment_changes,local,no_reorder,8.0,0.0,8.0,,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,local_vs_no_reorder,successor_edge_changes,local,no_reorder,11.0,0.0,11.0,,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,19.905257843367615,20.358693136952965,-0.4534352935853505,-2.2272318293472497,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,weighted_delay,full,no_reorder,2388.630941204114,2443.043176434356,-54.412235230242004,-2.227231829347247,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,16.918989814830592,17.268605825190008,-0.3496160103594157,-2.024575775824502,win,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.0578319000014744,0.0543233999997028,0.0035085000017716014,6.458542730739969,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.1371029000019916,0.0067386000009719,0.1303643000010197,1934.5902707122762,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0137102900001991,0.0006738600000971,0.013036430000102,1934.5902707125385,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.0464374999992287,0.0016840999996929,0.0447533999995358,2657.407517825349,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.194934800003466,0.0610620000006747,0.13387280000279128,219.24077167684004,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,assignment_changes,full,no_reorder,14.0,0.0,14.0,,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1014,full_vs_no_reorder,successor_edge_changes,full,no_reorder,18.0,0.0,18.0,,loss,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41,,
1015,local_vs_full,weighted_mean_delay,local,full,18.906323820050904,18.646754657668957,0.25956916238194694,1.3920339874005498,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_full,weighted_delay,local,full,2268.7588584061086,2237.6105589202743,31.148299485834286,1.3920339874005794,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,1.3920339874005794,
1015,local_vs_full,high_priority_mean_delay,local,full,16.74597031080381,16.258692217011244,0.4872780937925647,2.997031294329641,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_full,initial_planning_runtime,local,full,0.0598406999997678,0.0557952999988629,0.004045400000904899,7.250431489726453,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_full,total_replanning_runtime,local,full,0.03010009999889,0.0817853000044124,-0.0516852000055224,-63.19619785307865,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,0.3680380214692135
1015,local_vs_full,mean_replanning_runtime,local,full,0.003010009999889,0.0081785300004412,-0.005168520000552201,-63.19619785307847,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_full,max_replanning_runtime,local,full,0.0067144999993615,0.0164207999987411,-0.0097062999993796,-59.1097875872292,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_full,total_algorithm_runtime,local,full,0.0899407999986579,0.1375806000032753,-0.0476398000046174,-34.626829657294174,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_full,assignment_changes,local,full,5.0,10.0,-5.0,-50.0,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_full,successor_edge_changes,local,full,8.0,14.0,-6.0,-42.857142857142854,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,18.906323820050904,18.90498139685521,0.0013424231956946642,0.007100896676459954,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,weighted_delay,local,no_reorder,2268.7588584061086,2268.5977676226253,0.1610907834833597,0.007100896676459954,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,16.74597031080381,15.959245787133687,0.7867245236701219,4.929584606713544,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.0598406999997678,0.0605658999993465,-0.0007251999995787003,-1.1973734388270052,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.03010009999889,0.0066466000007494,0.0234534999981406,352.864622446006,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.003010009999889,0.0006646600000749,0.0023453499998140996,352.86462244603314,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0067144999993615,0.0009699000002001,0.005744599999161401,592.2878645196652,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.0899407999986579,0.067212500000096,0.022728299998561893,33.815584896454425,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,assignment_changes,local,no_reorder,5.0,0.0,5.0,,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,local_vs_no_reorder,successor_edge_changes,local,no_reorder,8.0,0.0,8.0,,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,18.646754657668957,18.90498139685521,-0.2582267391862523,-1.3659190335368834,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,weighted_delay,full,no_reorder,2237.6105589202743,2268.5977676226253,-30.987208702350927,-1.365919033536912,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,16.258692217011244,15.959245787133687,0.2994464298775572,1.8763194318303584,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.0557952999988629,0.0605658999993465,-0.004770600000483599,-7.876709502434659,win,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.0817853000044124,0.0066466000007494,0.075138700003663,1130.4832545239847,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0081785300004412,0.0006646600000749,0.0075138700003663005,1130.4832545240527,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.0164207999987411,0.0009699000002001,0.015450899998541,1593.040519162112,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.1375806000032753,0.067212500000096,0.07036810000317929,104.69496001945886,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,assignment_changes,full,no_reorder,10.0,0.0,10.0,,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1015,full_vs_no_reorder,successor_edge_changes,full,no_reorder,14.0,0.0,14.0,,loss,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869,,
1016,local_vs_full,weighted_mean_delay,local,full,22.49114555282925,23.150590564369484,-0.6594450115402353,-2.8485018976369925,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_full,weighted_delay,local,full,2946.340067420632,3032.7273639324026,-86.38729651177073,-2.8485018976369894,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,-2.8485018976369894,
1016,local_vs_full,high_priority_mean_delay,local,full,19.401320843305545,19.59861768725921,-0.19729684395366576,-1.0066875485913769,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_full,initial_planning_runtime,local,full,0.0721895999995467,0.0703152000005502,0.0018743999989965093,2.6657109685840936,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_full,total_replanning_runtime,local,full,0.1258515000008628,0.2967681999980414,-0.1709166999971786,-57.59265985988614,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,0.42407340140113864
1016,local_vs_full,mean_replanning_runtime,local,full,0.0125851500000862,0.0296768199998041,-0.017091669999717903,-57.59265985988635,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_full,max_replanning_runtime,local,full,0.0264700000006996,0.0602484999999433,-0.0337784999992437,-56.0652962302389,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_full,total_algorithm_runtime,local,full,0.1980411000004096,0.3670833999985916,-0.169042299998182,-46.05010741396385,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_full,assignment_changes,local,full,10.0,26.0,-16.0,-61.53846153846154,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_full,successor_edge_changes,local,full,18.0,45.0,-27.0,-60.0,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,22.49114555282925,23.189049324280045,-0.6979037714507967,-3.0096264908974,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,weighted_delay,local,no_reorder,2946.340067420632,3037.765461480686,-91.42539406005426,-3.009626490897396,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,19.401320843305545,19.40770123119508,-0.006380387889535655,-0.03287554674059028,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.0721895999995467,0.073119200000292,-0.0009296000007452954,-1.2713487028599644,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.1258515000008628,0.0141447999994852,0.11170670000137758,789.7368644692265,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.0125851500000862,0.0014144799999485,0.0111706700001377,789.7368644692334,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0264700000006996,0.0023145000013755,0.0241554999993241,1043.6595370476803,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.1980411000004096,0.0872639999997773,0.11077710000063229,126.94478822987143,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,assignment_changes,local,no_reorder,10.0,0.0,10.0,,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,local_vs_no_reorder,successor_edge_changes,local,no_reorder,18.0,0.0,18.0,,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,23.150590564369484,23.189049324280045,-0.03845875991056147,-0.1658487994602405,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,weighted_delay,full,no_reorder,3032.7273639324026,3037.765461480686,-5.038097548283531,-0.1658487994602398,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,19.59861768725921,19.40770123119508,0.1909164560641301,0.9837149376416587,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.0703152000005502,0.073119200000292,-0.0028039999997418047,-3.8348340787790445,win,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,total_replanning_runtime,full,no_reorder,0.2967681999980414,0.0141447999994852,0.2826233999985562,1998.072790063078,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,mean_replanning_runtime,full,no_reorder,0.0296768199998041,0.0014144799999485,0.028262339999855602,1998.0727900631052,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,max_replanning_runtime,full,no_reorder,0.0602484999999433,0.0023145000013755,0.0579339999985678,2503.0892185844805,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,total_algorithm_runtime,full,no_reorder,0.3670833999985916,0.0872639999997773,0.2798193999988143,320.65846167896086,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,assignment_changes,full,no_reorder,26.0,0.0,26.0,,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1016,full_vs_no_reorder,successor_edge_changes,full,no_reorder,45.0,0.0,45.0,,loss,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf,,
1017,local_vs_full,weighted_mean_delay,local,full,24.171284396470007,23.37009520957886,0.8011891868911469,3.428266678874111,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_full,weighted_delay,local,full,2828.040274386991,2734.301139520727,93.73913486626407,3.428266678874106,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,3.428266678874106,
1017,local_vs_full,high_priority_mean_delay,local,full,15.888105184939072,14.842530437128952,1.0455747478101198,7.044450757497449,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_full,initial_planning_runtime,local,full,0.1267315999994025,0.1283005000004777,-0.0015689000010752074,-1.2228323358594595,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_full,total_replanning_runtime,local,full,0.1427220000005036,0.4456993000021612,-0.30297730000165757,-67.97796182318179,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,0.3202203817681822
1017,local_vs_full,mean_replanning_runtime,local,full,0.0142722000000503,0.0445699300002161,-0.0302977300001658,-67.97796182318191,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_full,max_replanning_runtime,local,full,0.0340258999985962,0.0942555999990872,-0.060229700000491,-63.90039424827202,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_full,total_algorithm_runtime,local,full,0.2694535999999061,0.573999800002639,-0.30454620000273286,-53.056847755231395,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_full,assignment_changes,local,full,12.0,38.0,-26.0,-68.42105263157895,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_full,successor_edge_changes,local,full,28.0,62.0,-34.0,-54.83870967741935,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,weighted_mean_delay,local,no_reorder,24.171284396470007,24.793278102823542,-0.6219937063535355,-2.508719112389986,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,weighted_delay,local,no_reorder,2828.040274386991,2900.8135380303543,-72.7732636433634,-2.5087191123899775,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,high_priority_mean_delay,local,no_reorder,15.888105184939072,16.130808423368983,-0.24270323842991104,-1.5045943889476898,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,initial_planning_runtime,local,no_reorder,0.1267315999994025,0.1213239999997313,0.005407599999671206,4.457156044709358,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,total_replanning_runtime,local,no_reorder,0.1427220000005036,0.0135652999979356,0.12915670000256801,952.1109007705203,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,mean_replanning_runtime,local,no_reorder,0.0142722000000503,0.0013565299997935,0.0129156700002568,952.1109007705624,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,max_replanning_runtime,local,no_reorder,0.0340258999985962,0.0020420999990165,0.0319837999995797,1566.2210476951902,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,total_algorithm_runtime,local,no_reorder,0.2694535999999061,0.1348892999976669,0.13456430000223918,99.75906169323041,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,assignment_changes,local,no_reorder,12.0,0.0,12.0,,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,local_vs_no_reorder,successor_edge_changes,local,no_reorder,28.0,0.0,28.0,,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,weighted_mean_delay,full,no_reorder,23.37009520957886,24.793278102823542,-1.4231828932446824,-5.740196545783132,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,weighted_delay,full,no_reorder,2734.301139520727,2900.8135380303543,-166.51239850962747,-5.740196545783119,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,high_priority_mean_delay,full,no_reorder,14.842530437128952,16.130808423368983,-1.2882779862400309,-7.986444029511132,win,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
1017,full_vs_no_reorder,initial_planning_runtime,full,no_reorder,0.1283005000004777,0.1213239999997313,0.006976500000746413,5.75030496914202,loss,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826,,
