experiment,variant,seed,strategy,travel_model,planning_travel_model,execution_travel_model,objective_mode,task_count,uav_count,weighted_delay,weighted_mean_delay,mean_delay,high_priority_mean_delay,makespan,total_travel_time,total_service_time,replanning_count,initial_planning_runtime,total_replanning_runtime,mean_replanning_runtime,max_replanning_runtime,total_algorithm_runtime,assignment_changes,successor_edge_changes,time_consistency_check,feasible,runner_wall_runtime,scenario_fingerprint
E2,distance_oriented,1013,local,dubins,dubins,dubins,total_travel_time,20,3,8837.152392757287,81.07479259410356,81.7337814219251,81.29069876043788,174.57320736804502,106.13269805428378,76.36630151274245,10,0.04318760000023758,0.3212969999967754,0.03212969999967754,0.05730789999870467,0.364484599997013,0,18,True,True,0.3685153000005812,ccf8aa59af2d36542617beb6743dc515a8699a45c84e583f1ce89d37960154f2
E2,time_aware,1014,local,dubins,dubins,dubins,weighted_delay,20,3,2377.0510560818593,19.80875880068216,22.916492631433535,16.762587687082537,72.49934558129436,169.71244842487943,74.37231421305987,10,0.04158600000118895,0.035368900000321446,0.0035368900000321444,0.01297320000048785,0.0769549000015104,8,11,True,True,0.07930839999971795,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41
E2,distance_oriented,1014,local,dubins,dubins,dubins,total_travel_time,20,3,8910.86518012518,74.2572098343765,73.9763622345371,65.79658892517827,165.88360360460825,98.66310826427991,74.37231421305987,10,0.042927500000587315,0.3105652000012924,0.03105652000012924,0.047089299998333445,0.3534927000018797,0,22,True,True,0.35756490000130725,3aaedda4226c8e220424c1bc8f1d03665ebe9998cf567a34dad06e65f472bc41
E2,time_aware,1015,local,dubins,dubins,dubins,weighted_delay,20,3,2268.7588584061086,18.906323820050904,23.878021282643306,16.74597031080381,75.85288348435353,173.79392508246676,83.0371078521821,10,0.04502680000041437,0.02397710000150255,0.0023977100001502548,0.004953499999828637,0.06900390000191692,5,8,True,True,0.07119600000078208,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869
E2,distance_oriented,1015,local,dubins,dubins,dubins,total_travel_time,20,3,9802.553585632146,81.68794654693455,81.87491463973159,78.82523520391364,190.09970545648073,116.25663465656406,83.0371078521821,10,0.054882000000361586,0.2907482999999047,0.02907482999999047,0.04576249999990978,0.3456303000002663,0,34,True,True,0.3492805000005319,082327ff86e78dc801d3de3348edd45a8681c49616b965751f7f852f4b1a5869
E2,time_aware,1016,local,dubins,dubins,dubins,weighted_delay,20,3,2946.340067420632,22.491145552829252,28.286556217202815,19.401320843305545,72.31528624483887,157.99283094345296,88.9418880002415,10,0.0559715999988839,0.09541269999863289,0.00954126999986329,0.020838200000071083,0.1513842999975168,10,18,True,True,0.1540275000006659,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf
E2,distance_oriented,1016,local,dubins,dubins,dubins,total_travel_time,20,3,10887.923757426699,83.11392181241754,85.76366290973966,87.82273560623166,179.14937410231894,98.95318243720426,88.9418880002415,10,0.039903299999423325,0.35092960000110907,0.035092960000110904,0.04841800000031071,0.3908329000005324,0,6,True,True,0.39460280000093917,8949ff6dab91c6d68f83a81a44011aca1c33902b4a6ee29250d25aff197c6caf
E2,time_aware,1017,local,dubins,dubins,dubins,weighted_delay,20,3,2828.040274386991,24.171284396470007,30.842056944409524,15.888105184939072,80.80851149594363,163.41807513102873,88.75922744057918,10,0.1031290999999328,0.10602300000209652,0.010602300000209652,0.027246699999523116,0.20915210000202933,12,28,True,True,0.21225419999973383,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826
E2,distance_oriented,1017,local,dubins,dubins,dubins,total_travel_time,20,3,10879.99552771745,92.99141476681582,84.82847209583566,93.41679125888105,188.04561330041196,107.88522737405333,88.75922744057918,10,0.05722489999971003,0.3448034999946685,0.03448034999946685,0.05878929999926186,0.40202839999437856,0,24,True,True,0.40550640000037674,72341d894d303a21a7b7385423f3ed5c4250929c5dc473e72e4685146eeb4826
E2,time_aware,1018,local,dubins,dubins,dubins,weighted_delay,20,3,1708.6184552770048,17.258772275525303,19.06606537316047,18.337884390154993,82.62501479039499,189.61644409799553,73.0262949426363,10,0.06932509999933245,0.007816900002580951,0.0007816900002580951,0.002409099999567843,0.0771420000019134,3,0,True,True,0.07940159999998286,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7
E2,distance_oriented,1018,local,dubins,dubins,dubins,total_travel_time,20,3,6071.140970279618,61.32465626545069,63.92357801652382,63.00774438200048,170.24401342556905,104.68110807789495,73.0262949426363,10,0.05038349999995262,0.16868809999687073,0.016868809999687075,0.031038900000567082,0.21907159999682335,0,4,True,True,0.2223813999989943,b1446478e076bfc668b0fcf01ad993642d88d77d4c5d19fa6b07fcb513e6b2b7
E2,time_aware,1019,local,dubins,dubins,dubins,weighted_delay,20,3,2410.8747291950817,21.719592154910647,26.437547200596935,17.92556628529919,70.83193593686609,167.98001513607986,78.72624021854828,10,0.04116549999889685,0.08294150000438094,0.008294150000438094,0.01615700000002107,0.12410700000327779,10,22,True,True,0.12697690000095463,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4
E2,distance_oriented,1019,local,dubins,dubins,dubins,total_travel_time,20,3,9142.395548173561,82.36392385741946,83.43545138602727,69.27460241560117,176.672744001571,103.33427677533712,78.72624021854828,10,0.04026010000052338,0.4080060999986017,0.04080060999986017,0.07259379999959492,0.4482661999991251,0,16,True,True,0.4525183999994624,41599d3a2ad85dcbf0373acf94c1d1426055091064071f7b16b65e88a6653bb4
E2,time_aware,1020,local,dubins,dubins,dubins,weighted_delay,20,3,1986.935446869603,16.838435990420365,21.514667017437024,13.35646214609802,72.62077789201183,159.16344114262637,78.05971687783364,10,0.12287380000088888,0.024829100002534688,0.0024829100002534688,0.005781500000011874,0.14770290000342357,11,8,True,True,0.15018059999965772,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43
E2,distance_oriented,1020,local,dubins,dubins,dubins,total_travel_time,20,3,8757.323283441021,74.2146040969578,71.17488815240151,76.30444444380073,166.1931897820275,93.29255020455281,78.05971687783364,10,0.040266099998916616,0.27683670000078564,0.027683670000078563,0.04049669999949401,0.31710279999970226,0,14,True,True,0.3209088999992673,c1b2e7bffc88ced63df8b78c0569a1865011ba09f9723afd0b11e1c6cdcd1d43
E2,time_aware,1021,local,dubins,dubins,dubins,weighted_delay,20,3,2545.8962217666285,18.056001572812967,20.87368324203176,18.15913344648985,77.27372252930783,169.9623604869744,73.44618583211839,10,0.07136009999885573,0.014552299999195384,0.0014552299999195384,0.004954399999405723,0.08591239999805111,4,2,True,True,0.08806430000004184,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae
E2,distance_oriented,1021,local,dubins,dubins,dubins,total_travel_time,20,3,9471.844196033882,67.17619997187151,68.13824235620666,63.44132300035915,161.59696729089026,95.14131710895768,73.44618583211839,10,0.061120000000300934,0.24286450000181503,0.024286450000181502,0.04734730000018317,0.30398450000211596,0,4,True,True,0.3079959999995481,b6c9e6d96fcc728cdc53084c1ce42e65f086da7a8fe5437ac9d2bf41effc84ae
E2,time_aware,1022,local,dubins,dubins,dubins,weighted_delay,20,3,1910.1765706691951,18.367082410280723,20.506787296055005,12.45828189498076,70.46514813610148,159.13829352549118,79.60962116856413,10,0.06478830000014568,0.008034899998165201,0.0008034899998165202,0.0016708000002836343,0.07282319999831088,4,1,True,True,0.07470370000010007,1006deff479e3c5be81834c44d75e485cc4a7a04c3724d8b8a5d969fbe8149d7
E2,distance_oriented,1022,local,dubins,dubins,dubins,total_travel_time,20,3,7701.153301989604,74.04955098066927,71.77296690844274,64.72757178168293,182.02381127238303,109.40004733218532,79.60962116856413,10,0.04216890000134299,0.2078509999992093,0.020785099999920932,0.03598809999857622,0.2500199000005523,0,0,True,True,0.2534904000003735,1006deff479e3c5be81834c44d75e485cc4a7a04c3724d8b8a5d969fbe8149d7
E2,time_aware,1023,local,dubins,dubins,dubins,weighted_delay,20,3,2269.344839482181,20.630407631656194,22.731960009595447,16.897634320773225,76.7656994483886,170.11746531376548,76.22181400262484,10,0.11485069999980624,0.020689799999672687,0.0020689799999672686,0.005643699998472584,0.13554049999947893,6,3,True,True,0.13816989999941143,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
E2,distance_oriented,1023,local,dubins,dubins,dubins,total_travel_time,20,3,8496.28010789876,77.2389100718069,77.97592101332437,71.19102672678632,179.7876671167593,110.5039157248161,76.22181400262484,10,0.04991469999913534,0.2841202000017802,0.028412020000178017,0.0635151999995287,0.3340349000009155,0,20,True,True,0.33768509999936214,40efeef7fc9164e156b3585d85f7516f576f310949983a94ec4dc1070f7f4f6d
E2,time_aware,1024,local,dubins,dubins,dubins,weighted_delay,20,3,1798.7048797404655,19.135158295111335,23.518000966681125,13.583742347478456,76.08902257504997,152.29714112784046,80.90978544727989,10,0.06605280000076164,0.03802989999530837,0.003802989999530837,0.010419300000648946,0.10408269999607,8,13,True,True,0.10711570000057691,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
E2,distance_oriented,1024,local,dubins,dubins,dubins,total_travel_time,20,3,7485.37402980197,79.63163861491458,70.73464791733792,95.20677211774444,165.39164990811963,94.80314518152346,80.90978544727989,10,0.04178970000066329,0.32653170000048704,0.032653170000048706,0.04737060000115889,0.3683214000011503,0,36,True,True,0.37197120000018913,3afb6d98b1bc2e233007c18c726d82d62285d32320f7e9986799c185149dfbf6
E2,time_aware,1025,local,dubins,dubins,dubins,weighted_delay,20,3,2221.4533762140527,18.9867809932825,22.072001869805952,18.094073059891826,75.29683572827153,176.99647158347724,76.94788546796208,10,0.0677094999991823,0.028908500000397908,0.0028908500000397906,0.009042399999088957,0.0966179999995802,5,9,True,True,0.09899599999880593,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
E2,distance_oriented,1025,local,dubins,dubins,dubins,total_travel_time,20,3,8403.918797622346,71.82836579164398,68.4630473686554,78.66801927579864,164.97541202865912,93.63750657476152,76.94788546796208,10,0.03745510000044305,0.22418499999912456,0.022418499999912456,0.03257859999939683,0.2616400999995676,0,22,True,True,0.2656800000004296,ae06e3fb6abd3b28fbf2fc6ceb91a8ad345125ab121f877b016070f42369f017
E2,time_aware,1026,local,dubins,dubins,dubins,weighted_delay,20,3,1917.254442522784,16.386790107032343,21.997984075926293,11.68692759595754,76.74588994820084,161.84419414725784,77.87241057760765,10,0.09980859999996028,0.030680100002427935,0.0030680100002427936,0.007327000001168926,0.1304887000023882,11,7,True,True,0.13325499999882595,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
E2,distance_oriented,1026,local,dubins,dubins,dubins,total_travel_time,20,3,7468.433436616021,63.832764415521545,71.14734360875464,61.87974191576278,164.58990358555184,92.7091497990007,77.87241057760765,10,0.03923000000031607,0.23519070000111242,0.02351907000011124,0.033387299999958486,0.2744207000014285,0,8,True,True,0.27843900000152644,3a7d0c62bfec7ca9a228a6d63c8a04c68b2938486617dc1bce5125a8093c59bc
E2,time_aware,1027,local,dubins,dubins,dubins,weighted_delay,20,3,2693.280440788776,19.950225487324268,23.196141808420542,19.258418265158074,75.615497241785,164.56125223606972,87.49322741588529,10,0.05906649999997171,0.02753869999833114,0.002753869999833114,0.006172800000058487,0.08660519999830285,1,0,True,True,0.08929429999989225,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
E2,distance_oriented,1027,local,dubins,dubins,dubins,total_travel_time,20,3,10484.830051145576,77.66540778626353,79.11273984407902,76.57084987459106,179.5298272369364,96.8291233721371,87.49322741588529,10,0.0424806000009994,0.27708980000170413,0.027708980000170413,0.038178300001163734,0.31957040000270354,0,0,True,True,0.32282929999928456,714a3dea6d7ee1226f7a7ac5b2ed113ccaf09170837a426adc6c86885b112e02
E2,time_aware,1028,local,dubins,dubins,dubins,weighted_delay,20,3,2233.448591255937,20.490354048219608,23.610417332530456,17.082758634904014,79.63645283811695,182.65308520166462,74.21904947241396,10,0.06525169999986247,0.0570871999971132,0.00570871999971132,0.021539800000027753,0.12233889999697567,9,15,True,True,0.12503389999983483,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
E2,distance_oriented,1028,local,dubins,dubins,dubins,total_travel_time,20,3,8259.439265095225,75.77467215683693,74.89662606277072,92.65963850064801,173.57713013840868,107.13554123167455,74.21904947241396,10,0.07058110000070883,0.272173000003022,0.027217300000302203,0.037483800000700285,0.34275410000373085,0,14,True,True,0.34682509999947797,71d5519adbb72d19ab08a4b00e74ebeae69e187bd8613b80ac37460bd18301d9
E2,time_aware,1029,local,dubins,dubins,dubins,weighted_delay,20,3,1698.0787381116681,17.50596637228524,19.756068896967427,15.812220331570638,81.95348055153353,192.95720182798132,68.8142425626547,10,0.06794320000153675,0.014989499999501277,0.0014989499999501278,0.005074999999123975,0.08293270000103803,5,4,True,True,0.08587709999846993,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
E2,distance_oriented,1029,local,dubins,dubins,dubins,total_travel_time,20,3,7309.742192902931,75.35816693714361,76.88936714644426,64.94798345318968,177.65689500476407,116.3243409567636,68.8142425626547,10,0.049977600001511746,0.2753460999992967,0.027534609999929672,0.0361616000009235,0.32532370000080846,0,16,True,True,0.32934340000065276,ae386fd35e1e2f52ab263eea23817fe86033e2136dcb34a28396cddeefd8ccd4
