experiment,variant,scale,seed,strategy,travel_model,planning_travel_model,execution_travel_model,objective_mode,task_count,uav_count,weighted_delay,weighted_mean_delay,mean_delay,high_priority_mean_delay,makespan,total_travel_time,total_service_time,active_uav_count,max_tasks_per_uav,min_tasks_per_active_uav,replanning_count,initial_planning_runtime,total_replanning_runtime,mean_replanning_runtime,max_replanning_runtime,total_algorithm_runtime,assignment_changes,successor_edge_changes,time_consistency_check,feasible,runner_wall_runtime,scenario_fingerprint,run_status,initial_task_count,dynamic_task_count,total_task_count,completed_task_count,all_uavs_returned,time_consistency_pass,error_type,error_message
E5,no_reorder,medium,2008,no_reorder,dubins,dubins,dubins,weighted_delay,50,5,5270.368550193343,20.914160913465647,27.583201873858343,16.353741124730508,131.34643955971845,362.5718206986094,208.34137580730248,5,12,8,25,0.8092722000001231,0.042799799994099885,0.0017119919997639955,0.004167799997958355,0.852071999994223,0,0,True,True,0.8595956999997725,e731c197d7bbaac9d6ba09c757ab693dcf692adad87e97e8d7d7e66e6a3dad33,completed,25,25,50,50,True,True,,
E5,full,medium,2008,full,dubins,dubins,dubins,weighted_delay,50,5,5067.871726466907,20.11060208915439,25.99560701887325,15.726442282647808,130.7368556448636,364.77798653989873,208.34137580730248,5,10,10,25,0.7853630999961752,1.9414256000090973,0.0776570240003639,0.263956099995994,2.7267887000052724,50,76,True,True,2.736176799997338,e731c197d7bbaac9d6ba09c757ab693dcf692adad87e97e8d7d7e66e6a3dad33,completed,25,25,50,50,True,True,,
E5,local,medium,2008,local,dubins,dubins,dubins,weighted_delay,50,5,5396.025791897804,21.412800761499224,28.0160542835397,16.822219963114943,129.04268579104664,371.1040972779607,208.34137580730248,5,11,9,25,0.8029421000028378,0.19797630001266953,0.007919052000506781,0.03261229999770876,1.0009184000155074,16,25,True,True,1.010495999995328,e731c197d7bbaac9d6ba09c757ab693dcf692adad87e97e8d7d7e66e6a3dad33,completed,25,25,50,50,True,True,,
E5,no_reorder,medium,2009,no_reorder,dubins,dubins,dubins,weighted_delay,50,5,6900.4890535133445,24.73293567567507,29.45563167819819,17.04529025096055,125.47022586595443,335.3549572010244,210.12634601682205,5,11,9,25,0.8298494000046048,0.07450580001750495,0.002980232000700198,0.005898900002648588,0.9043552000221098,0,0,True,True,0.9140740000002552,4fe2e03f587c3c24d53a81c67b90ea42fadfb6aa861f808a7432fd94bed68b88,completed,25,25,50,50,True,True,,
E5,full,medium,2009,full,dubins,dubins,dubins,weighted_delay,50,5,6398.4947071435845,22.933672785460875,27.76621743124879,16.391111735274208,121.32829347281042,336.17195952708823,210.12634601682205,5,11,9,25,0.8024195000034524,4.581576800002949,0.18326307200011796,0.5088124999965657,5.383996300006402,95,178,True,True,5.393517399999837,4fe2e03f587c3c24d53a81c67b90ea42fadfb6aa861f808a7432fd94bed68b88,completed,25,25,50,50,True,True,,
E5,local,medium,2009,local,dubins,dubins,dubins,weighted_delay,50,5,6614.5688743740775,23.708132166215332,28.74251114630122,15.967304042236702,122.294534845878,344.2922834000461,210.12634601682205,5,11,9,25,0.805854599995655,0.5694966999944882,0.022779867999779525,0.09048090000578668,1.3753512999901432,28,53,True,True,1.3837332000039169,4fe2e03f587c3c24d53a81c67b90ea42fadfb6aa861f808a7432fd94bed68b88,completed,25,25,50,50,True,True,,
E5,no_reorder,large,2000,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,13939.057062649692,25.3899035749539,35.26245470552466,17.543795975020476,148.2140962069401,609.2091088048564,420.31833383829314,8,14,11,50,9.936239800001204,0.6019965000014054,0.012039930000028107,0.0212355000039679,10.538236300002609,0,0,True,True,10.57002829999692,183d60e2cdcf2003365670fe670d0a73c568ebb9b656888f286b9c54178c5c24,completed,50,50,100,100,True,True,,
E5,full,large,2000,full,dubins,dubins,dubins,weighted_delay,100,8,13103.520002665638,23.867978146931947,32.72618268925482,16.791927930710404,129.8211986165289,553.8291107924325,420.31833383829314,8,14,11,50,10.024316899995029,74.19252880000568,1.4838505760001135,4.0437610000008135,84.2168457000007,465,855,True,True,84.24809300000197,183d60e2cdcf2003365670fe670d0a73c568ebb9b656888f286b9c54178c5c24,completed,50,50,100,100,True,True,,
E5,local,large,2000,local,dubins,dubins,dubins,weighted_delay,100,8,13531.28665585756,24.64715237861122,33.13839557498387,18.12342171499935,131.95366989604273,575.8529959807581,420.31833383829314,8,14,12,50,9.87780290000228,2.6769612999851233,0.05353922599970247,0.12189080000098329,12.554764199987403,53,123,True,True,12.587517300002219,183d60e2cdcf2003365670fe670d0a73c568ebb9b656888f286b9c54178c5c24,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2001,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,14459.013291907433,25.865855620585748,37.412749762805255,16.759656895520884,146.3461669016467,648.2534113159463,414.37269207076264,8,14,10,50,9.700609499996062,0.5879853000369621,0.011759706000739244,0.02423360000102548,10.288594800033025,0,0,True,True,10.320803099995828,672ec400c85f5432bd448ad022a995e3eba3983ac169c586f13c58af80dbb032,completed,50,50,100,100,True,True,,
E5,full,large,2001,full,dubins,dubins,dubins,weighted_delay,100,8,13714.997377731104,24.53487902993042,36.18851362184407,16.63093329434048,137.0388527402604,622.4263202922574,414.37269207076264,8,14,11,50,9.871919299999718,77.87575480002852,1.5575150960005704,4.4504025999995065,87.74767410002823,534,1017,True,True,87.78007700000308,672ec400c85f5432bd448ad022a995e3eba3983ac169c586f13c58af80dbb032,completed,50,50,100,100,True,True,,
E5,local,large,2001,local,dubins,dubins,dubins,weighted_delay,100,8,14162.736006229796,25.335842587173158,36.27794945575841,17.67975711601334,147.4850445334453,612.4112794187978,414.37269207076264,8,14,11,50,9.921930399999837,3.1667213999899104,0.06333442799979822,0.12367580000136513,13.088651799989748,97,223,True,True,13.121041499995044,672ec400c85f5432bd448ad022a995e3eba3983ac169c586f13c58af80dbb032,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2002,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,12899.127399781433,23.24167099059718,32.77429530718096,18.068610192775296,134.42322233570198,592.2412589781351,406.60381528633195,8,14,11,50,9.89656770000147,0.4608525000003283,0.009217050000006565,0.022352200001478195,10.357420200001798,0,0,True,True,10.38491759999306,287020d0a030676a3694155855031eb29ffe46a067239b86b764cc30e5fc7854,completed,50,50,100,100,True,True,,
E5,full,large,2002,full,dubins,dubins,dubins,weighted_delay,100,8,12637.822497221832,22.770851346345644,32.316845411196475,17.356499404997262,130.71549443731305,575.0283472927315,406.60381528633195,8,14,11,50,9.181771199997456,63.93501860000106,1.2787003720000212,4.841885199995886,73.11678979999851,456,799,True,True,73.14327090000006,287020d0a030676a3694155855031eb29ffe46a067239b86b764cc30e5fc7854,completed,50,50,100,100,True,True,,
E5,local,large,2002,local,dubins,dubins,dubins,weighted_delay,100,8,12812.111035021439,23.084884747786376,32.80103859362802,17.99372847791338,134.9309545567839,591.2854737104043,406.60381528633195,8,14,12,50,8.516854200002854,2.1776228000453557,0.04355245600090711,0.12578170000051614,10.69447700004821,70,121,True,True,10.718734800000675,287020d0a030676a3694155855031eb29ffe46a067239b86b764cc30e5fc7854,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2003,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,11416.649170814324,22.38558660943985,31.549168132003985,18.02737104718053,136.136761145608,628.6964385969407,404.4082659919263,8,13,11,50,8.533933699996851,0.3091441000069608,0.006182882000139216,0.016727400005038362,8.843077800003812,0,0,True,True,8.865062600001693,e3a122e28070648af4b015f24fdcc90da1a9809f55d62de01aef15676acdde3a,completed,50,50,100,100,True,True,,
E5,full,large,2003,full,dubins,dubins,dubins,weighted_delay,100,8,10803.171241544853,21.182688708911478,29.76677833439544,17.305333737153067,134.75140228547446,588.7610217665367,404.4082659919263,8,13,11,50,8.343003000001772,32.13175880000199,0.6426351760000398,3.1424067999978433,40.47476180000376,343,555,True,True,40.49781290000101,e3a122e28070648af4b015f24fdcc90da1a9809f55d62de01aef15676acdde3a,completed,50,50,100,100,True,True,,
E5,local,large,2003,local,dubins,dubins,dubins,weighted_delay,100,8,11317.139481197524,22.190469570975537,30.78795201658148,17.747109044055133,134.60027350967033,613.9461395306874,404.4082659919263,8,13,12,50,8.414656699998886,1.3469621999465744,0.026939243998931488,0.11676859999715816,9.76161889994546,51,97,True,True,9.78412820000085,e3a122e28070648af4b015f24fdcc90da1a9809f55d62de01aef15676acdde3a,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2004,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,12835.747079951487,23.003130967654993,32.14241121127327,18.02903288146589,133.8459373444569,594.6529733113366,394.75753032465116,8,15,11,50,8.342448899995361,0.4525218000053428,0.009050436000106856,0.01837130000058096,8.794970700000704,0,0,True,True,8.819965800001228,5aac2a05239d252e3c651a725c664b04504a5d0373e3ce8ede6112656572b924,completed,50,50,100,100,True,True,,
E5,full,large,2004,full,dubins,dubins,dubins,weighted_delay,100,8,12430.912818919036,22.277621539281427,30.44455567380797,17.929865180906283,124.61160682732167,537.41300370005,394.75753032465116,8,13,12,50,8.454649599996628,63.927145200024825,1.2785429040004965,3.801534200007154,72.38179480002145,393,689,True,True,72.40806529999827,5aac2a05239d252e3c651a725c664b04504a5d0373e3ce8ede6112656572b924,completed,50,50,100,100,True,True,,
E5,local,large,2004,local,dubins,dubins,dubins,weighted_delay,100,8,12658.646621876267,22.68574663418686,30.232776145164323,18.782568407227302,131.40202154823723,539.1211082025945,394.75753032465116,8,15,10,50,8.613292200003343,2.2615882999743917,0.04523176599948783,0.1195021999956225,10.874880499977735,54,119,True,True,10.898726100000204,5aac2a05239d252e3c651a725c664b04504a5d0373e3ce8ede6112656572b924,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2005,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,15331.669579933057,26.850559684646335,33.40916207431944,22.82227865667957,140.67004246194116,621.5499695165578,401.4394858809612,8,14,11,50,8.635347299998102,0.4053466000186745,0.00810693200037349,0.018649999998160638,9.040693900016777,0,0,True,True,9.066203499998664,59e390d8ef25a6588f8918b95a9158b488d1d17ade16884f1deeb11a95f4303b,completed,50,50,100,100,True,True,,
E5,full,large,2005,full,dubins,dubins,dubins,weighted_delay,100,8,14364.955599014875,25.157540453616242,30.95704961817959,21.07139088764825,127.19401201984137,568.3467153269941,401.4394858809612,8,13,12,50,8.621200399997178,51.64656630001991,1.0329313260003983,4.341286599999876,60.26776670001709,332,600,True,True,60.292260400005034,59e390d8ef25a6588f8918b95a9158b488d1d17ade16884f1deeb11a95f4303b,completed,50,50,100,100,True,True,,
E5,local,large,2005,local,dubins,dubins,dubins,weighted_delay,100,8,15242.112172587795,26.693716589470743,32.468996294178694,22.763200270123953,130.71909969743493,598.3529910850135,401.4394858809612,8,14,12,50,8.251463099993998,1.9744879999780096,0.03948975999956019,0.12569490000169026,10.225951099972008,67,134,True,True,10.249458300000697,59e390d8ef25a6588f8918b95a9158b488d1d17ade16884f1deeb11a95f4303b,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2006,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,15069.815503041824,26.67223982839261,35.46185984356386,20.11167039696253,135.33719689677562,623.0919773835707,402.1956977218187,8,14,11,50,8.435282899998128,0.4799781999827246,0.009599563999654493,0.016612899999017827,8.915261099980853,0,0,True,True,8.939230900003167,48b5e329a79874f5d8f4afff12ddf78ebd313ea5a79d03fcb9c2548d53cb7b83,completed,50,50,100,100,True,True,,
E5,full,large,2006,full,dubins,dubins,dubins,weighted_delay,100,8,14337.534450331867,25.376167168728966,33.433055625262256,19.232833420795586,126.03756227284792,561.729654610529,402.1956977218187,8,15,11,50,8.287034599998151,56.3084728000249,1.126169456000498,2.9311722999991616,64.59550740002305,424,789,True,True,64.62099860000308,48b5e329a79874f5d8f4afff12ddf78ebd313ea5a79d03fcb9c2548d53cb7b83,completed,50,50,100,100,True,True,,
E5,local,large,2006,local,dubins,dubins,dubins,weighted_delay,100,8,14446.755061989172,25.569477985821543,32.990280597560776,20.271833920765896,127.37535439401992,564.8351979479521,402.1956977218187,8,13,12,50,8.438653299999714,2.4068201999762096,0.048136403999524194,0.11631510000006529,10.845473499975924,61,144,True,True,10.870630400000664,48b5e329a79874f5d8f4afff12ddf78ebd313ea5a79d03fcb9c2548d53cb7b83,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2007,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,13310.677722381892,23.352066179617353,30.468229033194994,17.533826340629687,126.57122729744366,600.3036419167721,374.6428950159343,8,13,11,50,8.873929900000803,0.36542340002779383,0.007308468000555877,0.016581000003498048,9.239353300028597,0,0,True,True,9.262664399997448,54774571656a56f4f8198bd40ccc8a35c1532e0ca7629d3d7384174f64e47630,completed,50,50,100,100,True,True,,
E5,full,large,2007,full,dubins,dubins,dubins,weighted_delay,100,8,12570.915994767654,22.054238587311673,28.912878059097125,16.711174983103355,121.4670507573854,569.7659525703647,374.6428950159343,8,14,11,50,8.571203399995284,42.25919869997597,0.8451839739995194,2.673237100003462,50.83040209997125,311,567,True,True,50.85234920000221,54774571656a56f4f8198bd40ccc8a35c1532e0ca7629d3d7384174f64e47630,completed,50,50,100,100,True,True,,
E5,local,large,2007,local,dubins,dubins,dubins,weighted_delay,100,8,13149.861229945267,23.069931982360117,30.004900085212302,17.189085817613865,130.57504133871217,603.2003150738014,374.6428950159343,8,14,10,50,8.529599599998619,1.7362345000146888,0.034724690000293774,0.11690139999700477,10.265834100013308,48,106,True,True,10.288246999996773,54774571656a56f4f8198bd40ccc8a35c1532e0ca7629d3d7384174f64e47630,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2008,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,11991.164997876645,22.971580455702387,29.80684573754365,18.87902099265521,132.5325609066118,618.4621849447459,396.100856911857,8,14,12,50,8.375769599995692,0.27321980000124313,0.005464396000024863,0.017876199999591336,8.648989399996935,0,0,True,True,8.669089200004237,e76b36348fd3ef603dc1c44588c3e0f9798957fd56a82cbf459b2f2bcd492dd8,completed,50,50,100,100,True,True,,
E5,full,large,2008,full,dubins,dubins,dubins,weighted_delay,100,8,11839.943403360643,22.68188391448399,29.12326237239472,18.683610523232,133.71498636134191,607.3324474141713,396.100856911857,8,14,11,50,8.45611800000188,29.36667890001263,0.5873335780002527,3.472267599994666,37.82279690001451,274,407,True,True,37.84497430000192,e76b36348fd3ef603dc1c44588c3e0f9798957fd56a82cbf459b2f2bcd492dd8,completed,50,50,100,100,True,True,,
E5,local,large,2008,local,dubins,dubins,dubins,weighted_delay,100,8,11939.092166319795,22.87182407340957,29.920221607585507,18.489848998100904,132.4873572249184,613.1130332217989,396.100856911857,8,13,11,50,8.655032800001209,1.2062059000163572,0.024124118000327145,0.11913970000023255,9.861238700017566,62,76,True,True,9.882603300000483,e76b36348fd3ef603dc1c44588c3e0f9798957fd56a82cbf459b2f2bcd492dd8,completed,50,50,100,100,True,True,,
E5,no_reorder,large,2009,no_reorder,dubins,dubins,dubins,weighted_delay,100,8,11917.497713534738,23.740035285925774,34.506298981755414,16.315745611665164,133.05497996935787,618.1858350169678,402.5550786294078,8,14,11,50,8.477571700001135,0.4545576000236906,0.009091152000473812,0.018409699994663242,8.932129300024826,0,0,True,True,8.958529300005466,769187e338af9678836384880be1cf9469f8b022b5fbd8a649a7e27f201cc207,completed,50,50,100,100,True,True,,
E5,full,large,2009,full,dubins,dubins,dubins,weighted_delay,100,8,11460.076233312033,22.82883711815146,33.636802043488444,15.50201968680162,129.00984061644357,585.5755788075188,402.5550786294078,8,14,11,50,8.278827999994974,59.45536749998428,1.1891073499996856,3.7876213999988977,67.73419549997925,453,797,True,True,67.76029729999573,769187e338af9678836384880be1cf9469f8b022b5fbd8a649a7e27f201cc207,completed,50,50,100,100,True,True,,
E5,local,large,2009,local,dubins,dubins,dubins,weighted_delay,100,8,11730.145154676231,23.366823017283327,33.102295869905504,16.431007702774664,132.99968868777762,585.1958394384991,402.5550786294078,8,13,12,50,8.327409500001522,2.063064400019357,0.04126128800038714,0.11847380000108387,10.39047390002088,67,133,True,True,10.41545159999805,769187e338af9678836384880be1cf9469f8b022b5fbd8a649a7e27f201cc207,completed,50,50,100,100,True,True,,
