turning_radius,seed,comparison,metric,variant_A,variant_B,value_A,value_B,absolute_difference,relative_difference_percent,outcome_A_lower_is_better,scenario_fingerprint,relative_improvement_percent
5.0,1008,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,10.854356499289798,10.820273967067855,0.034082532221942685,0.31498770110327046,loss,1e77f1bda6783df1b1ea9507de00e9b4d6ed9eb5b35d2c343cc0f30845eb0a00,-0.31498770110327046
5.0,1008,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,136.9539066054676,135.8235307267792,1.1303758786883975,0.8322386206866073,loss,1e77f1bda6783df1b1ea9507de00e9b4d6ed9eb5b35d2c343cc0f30845eb0a00,-0.8322386206866073
5.0,1009,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,15.33433522776107,15.818678190897293,-0.48434296313622305,-3.0618421924464814,win,c172adc0d1f606ddb36a63670f00c33b81d4eef1e65b4b7b01da79666fa65c68,3.0618421924464814
5.0,1009,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1610.1051989149123,1660.9612100442157,-50.8560111293034,-3.06184219244648,win,c172adc0d1f606ddb36a63670f00c33b81d4eef1e65b4b7b01da79666fa65c68,3.06184219244648
5.0,1009,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,14.166441747681942,14.633788563132988,-0.4673468154510463,-3.1936146503335205,win,c172adc0d1f606ddb36a63670f00c33b81d4eef1e65b4b7b01da79666fa65c68,3.1936146503335205
5.0,1009,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,144.45416691458684,143.2335379193769,1.2206289952099496,0.852194962814516,loss,c172adc0d1f606ddb36a63670f00c33b81d4eef1e65b4b7b01da79666fa65c68,-0.852194962814516
5.0,1010,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,20.45284247812385,19.88191612482914,0.5709263532947091,2.8715861676014165,loss,08a08abc5976a56ede83f28f632003928e1a748a85547c6e7a07880d1f635749,-2.8715861676014165
5.0,1010,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,2863.3979469373394,2783.4682574760795,79.92968946125984,2.8715861676014365,loss,08a08abc5976a56ede83f28f632003928e1a748a85547c6e7a07880d1f635749,-2.8715861676014365
5.0,1010,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,18.140668692924567,18.47059141629468,-0.32992272337011386,-1.7862055195431228,win,08a08abc5976a56ede83f28f632003928e1a748a85547c6e7a07880d1f635749,1.7862055195431228
5.0,1010,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,171.96733512994274,162.91883450277544,9.0485006271673,5.553992977413028,loss,08a08abc5976a56ede83f28f632003928e1a748a85547c6e7a07880d1f635749,-5.553992977413028
5.0,1011,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,15.839803077454718,15.838140874898224,0.0016622025564938525,0.010494934788263358,loss,12a8b2ab00ec611c0f174eb88e433a3f38f33f6ed376ac3d6a879ff48528a668,-0.010494934788263358
5.0,1011,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1488.9414892807436,1488.785242240433,0.15624704031051806,0.010494934788269803,loss,12a8b2ab00ec611c0f174eb88e433a3f38f33f6ed376ac3d6a879ff48528a668,-0.010494934788269803
5.0,1011,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,11.47536713336319,13.590690110750364,-2.1153229773871747,-15.564500111101307,win,12a8b2ab00ec611c0f174eb88e433a3f38f33f6ed376ac3d6a879ff48528a668,15.564500111101307
5.0,1011,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,139.35490940567283,137.63922008958835,1.7156893160844788,1.2465119425754878,loss,12a8b2ab00ec611c0f174eb88e433a3f38f33f6ed376ac3d6a879ff48528a668,-1.2465119425754878
5.0,1012,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,15.7377998487012,15.10323037278642,0.6345694759147804,4.201548014907937,loss,0664c129e8be28dd16558308ef0467c88bc96cd3e405457dc7777146d37afc99,-4.201548014907937
5.0,1012,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1479.3531857779128,1419.7036550419234,59.6495307359894,4.2015480149079405,loss,0664c129e8be28dd16558308ef0467c88bc96cd3e405457dc7777146d37afc99,-4.2015480149079405
5.0,1012,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,13.739077913635615,12.979254656360636,0.759823257274979,5.854136292045235,loss,0664c129e8be28dd16558308ef0467c88bc96cd3e405457dc7777146d37afc99,-5.854136292045235
5.0,1012,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,152.78191979005922,142.98391953204708,9.798000258012138,6.852519003590545,loss,0664c129e8be28dd16558308ef0467c88bc96cd3e405457dc7777146d37afc99,-6.852519003590545
5.0,1013,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,16.304864557500608,16.304864557500608,0.0,0.0,tie,05e5271919cc473a93afe54a772baad5799a724a96552d898f570545a6d18117,0.0
5.0,1013,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1777.2302367675663,1777.2302367675663,0.0,0.0,tie,05e5271919cc473a93afe54a772baad5799a724a96552d898f570545a6d18117,0.0
5.0,1013,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,14.42833195442748,14.42833195442748,0.0,0.0,tie,05e5271919cc473a93afe54a772baad5799a724a96552d898f570545a6d18117,0.0
5.0,1013,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,128.02216862795706,128.02216862795706,0.0,0.0,tie,05e5271919cc473a93afe54a772baad5799a724a96552d898f570545a6d18117,0.0
5.0,1014,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,17.1830569495616,17.906858948025167,-0.7238019984635677,-4.042037749693623,win,67415e51c8eb8f5e3430d5295608692bd8630a5db2b04c04a706a214019df2dd,4.042037749693623
5.0,1014,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,2061.966833947392,2148.82307376302,-86.85623981562821,-4.042037749693627,win,67415e51c8eb8f5e3430d5295608692bd8630a5db2b04c04a706a214019df2dd,4.042037749693627
5.0,1014,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,15.890630348563036,17.63477498596369,-1.7441446374006553,-9.89037080875088,win,67415e51c8eb8f5e3430d5295608692bd8630a5db2b04c04a706a214019df2dd,9.89037080875088
5.0,1014,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,148.64735575925522,147.57935392950307,1.0680018297521485,0.7236797026922346,loss,67415e51c8eb8f5e3430d5295608692bd8630a5db2b04c04a706a214019df2dd,-0.7236797026922346
5.0,1015,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,16.562507199107497,17.896842698539288,-1.3343354994317913,-7.455703343365126,win,c035e5c63041f857c18dd6cc5e87d688f4537c88d366839965fdbc51ce0b5bdf,7.455703343365126
5.0,1015,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1987.5008638929,2147.6211238247147,-160.12025993181464,-7.455703343365112,win,c035e5c63041f857c18dd6cc5e87d688f4537c88d366839965fdbc51ce0b5bdf,7.455703343365112
5.0,1015,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,14.150352494226077,15.96004714143026,-1.809694647204184,-11.338905400263172,win,c035e5c63041f857c18dd6cc5e87d688f4537c88d366839965fdbc51ce0b5bdf,11.338905400263172
5.0,1015,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,133.19020484886073,166.85223545911347,-33.66203061025274,-20.17475553601528,win,c035e5c63041f857c18dd6cc5e87d688f4537c88d366839965fdbc51ce0b5bdf,20.17475553601528
5.0,1016,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,19.341605339448225,19.96778816672096,-0.6261828272727357,-3.1359648952824664,win,aeb0aefc7251cf8f04fda25229775f35a1288f9ce424c4ad0090ba1776930da1,3.1359648952824664
5.0,1016,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,2533.750299467717,2615.780249840446,-82.02995037272876,-3.1359648952824815,win,aeb0aefc7251cf8f04fda25229775f35a1288f9ce424c4ad0090ba1776930da1,3.1359648952824815
5.0,1016,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,18.39535060219994,18.71461480302891,-0.3192642008289681,-1.7059619136659765,win,aeb0aefc7251cf8f04fda25229775f35a1288f9ce424c4ad0090ba1776930da1,1.7059619136659765
5.0,1016,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,130.63353827134537,127.1787896970084,3.454748574336975,2.716450268608147,loss,aeb0aefc7251cf8f04fda25229775f35a1288f9ce424c4ad0090ba1776930da1,-2.716450268608147
